Review,Product,Review Text,Valence,Action,Object,Feature,Ability,Agent,Environment,Annotation,Valence Checked,Action Checked,Feature Checked,Ability Checked,Agent Checked,Environment Checked,Object Checked,_merge
http://linked.aub.edu.lb/actionrec/Review/b501ab962eae2b0ff2e85cf8774551d2 ,"ASUS - Vivobook 14 Laptop - Intel Core i3-1215U with 8GB Memory - 128GB SSD - Quiet Blue"" ","I love my new iMac. I got it as a birthday present for myself. I upgraded from my 2016 MacBook Air and the screen resolution, color and performance is fantastic!  I recommend the new M1 chip very strongly!  You^ll wonder why you even wanted a different machine.  My first M1 mac. ",positive ,UpgradeAction ,WorkTasks ,Speed ,WorkingAbility ,Person ,Universal ,http://linked.aub.edu.lb/actionrec/Annotation/440ab0feda5b2cdeee53c4c542795442 ,positive ,UpgradeAction ,LaptopModel ,WorkingAbility ,Person ,Universal ,WorkTasks ,both
http://linked.aub.edu.lb/actionrec/Review/bd96ae47db70dd004d9f3e71982305c3 ,"ASUS - Vivobook 14 Laptop - Intel Core i3-1215U with 8GB Memory - 128GB SSD - Quiet Blue"" ","This computer was fast, had all the latest apps and programs I needed for work and play, and it is light enough to carry around with me. ",positive ,WorkAction ,WorkTasks ,Speed ,WorkingAbility ,Employee ,Universal ,http://linked.aub.edu.lb/actionrec/Annotation/38f96454bdcb36543bebe363e0b1dbad ,positive ,WorkAction ,Speed ,WorkingAbility ,Employee ,Universal ,WorkTasks ,both
http://linked.aub.edu.lb/actionrec/Review/c320d8d0d34dea0686967b6b91b5ba0e ,"ASUS - Vivobook 14 Laptop - Intel Core i3-1215U with 8GB Memory - 128GB SSD - Quiet Blue"" ","I love my new MacBook Pro! It is so fast and reliable. I use it for work and it handles everything I need it to do. The screen is beautiful, and the keyboard is comfortable to type on. I highly recommend it! ",positive ,WorkAction ,WorkTasks ,Speed ,WorkingAbility ,Person ,Universal ,http://linked.aub.edu.lb/actionrec/Annotation/02d3641536ed7bd3486fee29aed8f7e6 ,positive ,WorkAction ,Speed ,WorkingAbility ,Person ,Universal ,WorkTasks ,both
http://linked.aub.edu.lb/actionrec/Review/36c883c9ce0dba08a777ba1b1544d200 ,"ASUS - Vivobook 14 Laptop - Intel Core i3-1215U with 8GB Memory - 128GB SSD - Quiet Blue"" ","I have no issues with the computer so far, and it works well for what I need. ",positive ,WorkAction ,WorkTasks ,ProcessingUnit ,WorkingAbility ,Person ,Universal ,http://linked.aub.edu.lb/actionrec/Annotation/065bb1d0d4cf397f1bebaabe71ed42c9 ,positive ,WorkAction ,ProcessingUnit ,WorkingAbility ,Person ,Universal ,WorkTasks ,both
http://linked.aub.edu.lb/actionrec/Review/5c394a001336db92dfc9980ae7335071 ,"ASUS - Vivobook 14 Laptop - Intel Core i3-1215U with 8GB Memory - 128GB SSD - Quiet Blue"" ",I love my new laptop! It is so fast and the screen is amazing! ,positive ,WorkAction ,WorkTasks ,Speed ,WorkingAbility ,Person ,Universal ,http://linked.aub.edu.lb/actionrec/Annotation/1982afeda411f1ed22e502359b3a4587 ,positive ,WorkAction ,Speed ,WorkingAbility ,Person ,Universal ,WorkTasks ,both
http://linked.aub.edu.lb/actionrec/Review/e0ad1b28582c573b62d8ac62d047637d ,"ASUS - Vivobook 14 Laptop - Intel Core i3-1215U with 8GB Memory - 128GB SSD - Quiet Blue"" ",I love my new MacBook Pro! It^s so fast and sleek. I use it for work and it^s amazing. ,positive ,WorkAction ,WorkTasks ,Speed ,WorkingAbility ,Person ,Universal ,http://linked.aub.edu.lb/actionrec/Annotation/1bf1577ebbebf3d3ba93c23ac02a42a2 ,positive ,WorkAction ,Speed ,WorkingAbility ,Person ,Universal ,WorkTasks ,both
http://linked.aub.edu.lb/actionrec/Review/064eca8275b6c2ba3db96cc973cfa058 ,"ASUS - Vivobook 14 Laptop - Intel Core i3-1215U with 8GB Memory - 128GB SSD - Quiet Blue"" ",I love my new MacBook Pro! This is the best laptop I have ever had! I have never used anything as fast! I recommend getting this laptop for school and work! 10 out of 10! ,positive ,WorkAction ,WorkTasks ,Speed ,WorkingAbility ,Person ,Universal ,http://linked.aub.edu.lb/actionrec/Annotation/1f620f98336a315911443972e1d36fb4 ,positive ,WorkAction ,Speed ,WorkingAbility ,Person ,Universal ,WorkTasks ,both
http://linked.aub.edu.lb/actionrec/Review/ffa5a08c623b4b155f52423b0f003137 ,"ASUS - Vivobook 14 Laptop - Intel Core i3-1215U with 8GB Memory - 128GB SSD - Quiet Blue"" ",It^s very fast. The keyboard and screen are really good quality.  The camera works very well for meetings and Zoom calls. ,positive ,WorkAction ,WorkTasks ,Keyboard ,WorkingAbility ,Person ,Universal ,http://linked.aub.edu.lb/actionrec/Annotation/2b6f3b665cba9d38f7d0caae657f930c ,positive ,WorkAction ,Keyboard ,WorkingAbility ,Person ,Universal ,WorkTasks ,both
http://linked.aub.edu.lb/actionrec/Review/1a46ba35321e3cadf85c3dc19af9d19e ,"ASUS - Vivobook 14 Laptop - Intel Core i3-1215U with 8GB Memory - 128GB SSD - Quiet Blue"" ",I love my new laptop! It is so fast and easy to use! ,positive ,WorkAction ,WorkTasks ,Speed ,WorkingAbility ,Person ,Universal ,http://linked.aub.edu.lb/actionrec/Annotation/3823fff56981d744c2b27fe2ec23e1c2 ,positive ,WorkAction ,Speed ,WorkingAbility ,Person ,Universal ,WorkTasks ,both
http://linked.aub.edu.lb/actionrec/Review/babe4dd2d50fb940fd4db76c9eedd2bd ,"ASUS - Vivobook 14 Laptop - Intel Core i3-1215U with 8GB Memory - 128GB SSD - Quiet Blue"" ",I love my new computer! I am a college student and I use it for school work and personal projects. The screen is beautiful and the battery lasts all day. I highly recommend! ,positive ,WorkAction ,WorkTasks ,LaptopModel ,WorkingAbility ,Person ,College ,http://linked.aub.edu.lb/actionrec/Annotation/437a8623ebd28feb27487e3a3633e400 ,positive ,WorkAction ,LaptopModel ,WorkingAbility ,Student ,College ,WorkTasks ,both
http://linked.aub.edu.lb/actionrec/Review/31967c09e0c8c200a96da893fcffdc72 ,"ASUS - Vivobook 14 Laptop - Intel Core i3-1215U with 8GB Memory - 128GB SSD - Quiet Blue"" ",Love it!! Best buy laptop yet!!! Works smoothly. Perfect for me ,positive ,WorkAction ,WorkTasks ,LaptopModel ,WorkingAbility ,Person ,Universal ,http://linked.aub.edu.lb/actionrec/Annotation/4afc30c7614a8ee36379177137212307 ,positive ,WorkAction ,LaptopModel ,WorkingAbility ,Person ,Universal ,WorkTasks ,both
http://linked.aub.edu.lb/actionrec/Review/78e5005c38a045632ae59dce2e733e72 ,"ASUS - Vivobook 14 Laptop - Intel Core i3-1215U with 8GB Memory - 128GB SSD - Quiet Blue"" ",I love my new Dell laptop! It^s so easy to use and I love the sleek design. The battery life is great and the touch screen makes it easy to navigate. I would highly recommend it to anyone looking for a great quality laptop. ,positive ,WorkAction ,WorkTasks ,BatteryLife ,WorkingAbility ,Person ,Universal ,http://linked.aub.edu.lb/actionrec/Annotation/55478c3e87f58f43e44d9c823748d105 ,positive ,WorkAction ,BatteryLife ,WorkingAbility ,Person ,Universal ,WorkTasks ,both
http://linked.aub.edu.lb/actionrec/Review/99c8ae41f0ad6fe9c98193b26e1365b1 ,"ASUS - Vivobook 14 Laptop - Intel Core i3-1215U with 8GB Memory - 128GB SSD - Quiet Blue"" ",This computer was perfect for me and I absolutely love it. I use it for school and work and it does everything perfectly. ,positive ,WorkAction ,WorkTasks ,LaptopModel ,WorkingAbility ,Person ,Universal ,http://linked.aub.edu.lb/actionrec/Annotation/5eedab47223fd4cf5e8f57f316af5c19 ,positive ,WorkAction ,LaptopModel ,WorkingAbility ,Student ,School ,WorkTasks ,both
http://linked.aub.edu.lb/actionrec/Review/a6ac4c989337cc4928c557f9424b737c ,"ASUS - Vivobook 14 Laptop - Intel Core i3-1215U with 8GB Memory - 128GB SSD - Quiet Blue"" ","I love my new Macbook. Everything worked fine for several days then a virus hit all Apple laptops and i was on my knees, can t find an owner and still having a lot of issues after almost two weeks ",negative ,WorkAction ,WorkTasks ,Software ,WorkingAbility ,Person ,Universal ,http://linked.aub.edu.lb/actionrec/Annotation/71a110a62d22ec9ee93594236734b341 ,negative ,WorkAction ,Software ,WorkingAbility ,Person ,Universal ,WorkTasks ,both
http://linked.aub.edu.lb/actionrec/Review/ab0fd92f90b796bd4cb08a836eeefabe ,"ASUS - Vivobook 14 Laptop - Intel Core i3-1215U with 8GB Memory - 128GB SSD - Quiet Blue"" ","I love my new MacBook Pro. I had to wait 6 months for mine, but it was definitely worth the wait! I am glad Apple released the new one now and not in November like they originally said. ",positive ,WorkAction ,WorkTasks ,ReleaseDate ,WorkingAbility ,Person ,Universal ,http://linked.aub.edu.lb/actionrec/Annotation/74eea5034c5dcdb773fcf56fb9674c0e ,positive ,WorkAction ,ReleaseDate ,WorkingAbility ,Person ,Universal ,WorkTasks ,both
http://linked.aub.edu.lb/actionrec/Review/f7e07758a74f88e37b92c388f4a30c88 ,"ASUS - Vivobook 14 Laptop - Intel Core i3-1215U with 8GB Memory - 128GB SSD - Quiet Blue"" ","I love my new MacBook Pro! I upgraded from a 2019 model and am so glad I did. The new model has better performance, better screen quality, and better speakers. The new model also comes with the best feature: USB-C port! Before, I had to use dongles and hubs to connect all my devices, but now everything connects seamlessly without the hassle of having to remember what kind of adapters to put in or buy new ones if something stops working. This one unique aspect made a big impact on how easily everything flows across this computer. ",positive ,WorkAction ,WorkTasks ,Performance ,WorkingAbility ,Person ,Universal ,http://linked.aub.edu.lb/actionrec/Annotation/809729c92152ebdfbe82a35075efbd4a ,positive ,WorkAction ,Performance ,WorkingAbility ,Person ,Universal ,WorkTasks ,both
http://linked.aub.edu.lb/actionrec/Review/b22e7e096138d351ab39b06120021ea0 ,"ASUS - Vivobook 14 Laptop - Intel Core i3-1215U with 8GB Memory - 128GB SSD - Quiet Blue"" ","I love my new MacBook Pro! It is so fast and reliable. I use it for work and it handles everything I need it to do. The screen is beautiful, and the keyboard is comfortable to type on. ",positive ,WorkAction ,WorkTasks ,Speed ,WorkingAbility ,Person ,Universal ,http://linked.aub.edu.lb/actionrec/Annotation/85e6eb3bbe2bb4887397cb0405debc77 ,positive ,WorkAction ,Speed ,WorkingAbility ,Person ,Universal ,WorkTasks ,both
http://linked.aub.edu.lb/actionrec/Review/a52260880bd68fffb6035ba23e5d3f13 ,"ASUS - Vivobook 14 Laptop - Intel Core i3-1215U with 8GB Memory - 128GB SSD - Quiet Blue"" ","I love my new MacBook Pro! It is fast and reliable. I use it for work and it handles everything I need it to do. The screen is beautiful, and the keyboard is comfortable to type on. I highly recommend it! ",positive ,WorkAction ,WorkTasks ,Speed ,WorkingAbility ,Person ,Universal ,http://linked.aub.edu.lb/actionrec/Annotation/9746654aa3ce002ffc37a658222e3b6c ,positive ,WorkAction ,Speed ,WorkingAbility ,Person ,Universal ,WorkTasks ,both
http://linked.aub.edu.lb/actionrec/Review/0142b099f452f7ad2c8cc342a7548420 ,"ASUS - Vivobook 14 Laptop - Intel Core i3-1215U with 8GB Memory - 128GB SSD - Quiet Blue"" ",I love my new MacBook Pro! It^s so fast and sleek. I use it for work and it^s perfect for everything I need to do. The screen is gorgeous and the keyboard is comfortable to type on. I highly recommend it! ,positive ,WorkAction ,WorkTasks ,Speed ,WorkingAbility ,Person ,Universal ,http://linked.aub.edu.lb/actionrec/Annotation/986e28c12f31cd444aef7685b9e6f6dc ,positive ,WorkAction ,Speed ,WorkingAbility ,Person ,Universal ,WorkTasks ,both
http://linked.aub.edu.lb/actionrec/Review/a3c0bf59a9cce45d46f74629afc8e7b8 ,"ASUS - Vivobook 14 Laptop - Intel Core i3-1215U with 8GB Memory - 128GB SSD - Quiet Blue"" ",I love my new computer! It is so fast and easy to use. I am glad I decided to purchase it. ,positive ,WorkAction ,WorkTasks ,Speed ,WorkingAbility ,Person ,Universal ,http://linked.aub.edu.lb/actionrec/Annotation/9ffddc3d3dd7b96ba57946b27514b90d ,positive ,WorkAction ,Speed ,WorkingAbility ,Person ,Universal ,WorkTasks ,both
http://linked.aub.edu.lb/actionrec/Review/30a514fdb74cc44f469ac1cc2d4fe9d3 ,"ASUS - Vivobook 14 Laptop - Intel Core i3-1215U with 8GB Memory - 128GB SSD - Quiet Blue"" ",This was the first purchase of the iMac All in 2023. I love it! It is fast and the screen is beautiful. ,positive ,WorkAction ,WorkTasks ,Speed ,WorkingAbility ,Person ,Universal ,http://linked.aub.edu.lb/actionrec/Annotation/b88d5b3be95283728161e8d85037cf93 ,positive ,WorkAction ,Speed ,WorkingAbility ,Person ,Universal ,WorkTasks ,both
http://linked.aub.edu.lb/actionrec/Review/c11d3b9128f8a27ea508f138dadcbf24 ,"ASUS - Vivobook 14 Laptop - Intel Core i3-1215U with 8GB Memory - 128GB SSD - Quiet Blue"" ",I love my new Asus laptop! It^s so light weight and the screen is gorgeous! I use it for work and it^s perfect for what I need. ,positive ,WorkAction ,WorkTasks ,LaptopModel ,WorkingAbility ,Person ,Universal ,http://linked.aub.edu.lb/actionrec/Annotation/c04943f4b8741cdc96dbd47f5050c1bb ,positive ,WorkAction ,LaptopModel ,WorkingAbility ,Person ,Universal ,WorkTasks ,both
http://linked.aub.edu.lb/actionrec/Review/39372b06c53bff244198b037720320cb ,"ASUS - Vivobook 14 Laptop - Intel Core i3-1215U with 8GB Memory - 128GB SSD - Quiet Blue"" ",I love my new laptop! It was easy to set up and I am enjoying the touch screen. ,positive ,WorkAction ,WorkTasks ,LaptopModel ,WorkingAbility ,Person ,Universal ,http://linked.aub.edu.lb/actionrec/Annotation/c6901fa5a2805329c1e50a4f74bec7bd ,positive ,WorkAction ,LaptopModel ,WorkingAbility ,Person ,Universal ,WorkTasks ,both
http://linked.aub.edu.lb/actionrec/Review/d8dbe97d60c81177cd6ce9e9fc189448 ,"ASUS - Vivobook 14 Laptop - Intel Core i3-1215U with 8GB Memory - 128GB SSD - Quiet Blue"" ",I am so glad I got this laptop. It is great for my work and personal use. ,positive ,WorkAction ,WorkTasks ,LaptopModel ,WorkingAbility ,Person ,Universal ,http://linked.aub.edu.lb/actionrec/Annotation/ddb1cbea2793776bff36e908f4dde9b9 ,positive ,WorkAction ,LaptopModel ,WorkingAbility ,Person ,Universal ,WorkTasks ,both
http://linked.aub.edu.lb/actionrec/Review/fc4a88acdd22bbb78c585423cb1cd1b2 ,"ASUS - Vivobook 14 Laptop - Intel Core i3-1215U with 8GB Memory - 128GB SSD - Quiet Blue"" ",I love my new laptop! It is so fast and the screen is amazing! ,positive ,WorkAction ,WorkTasks ,Speed ,WorkingAbility ,Person ,Universal ,http://linked.aub.edu.lb/actionrec/Annotation/ec42b825881461f33d65ac6a5474b3d4 ,positive ,WorkAction ,Speed ,WorkingAbility ,Person ,Universal ,WorkTasks ,both
http://linked.aub.edu.lb/actionrec/Review/9e191e24177d0b8f421f6dca6d0165f6 ,"ASUS - Vivobook 14 Laptop - Intel Core i3-1215U with 8GB Memory - 128GB SSD - Quiet Blue"" ","This computer was everything I wanted it to be and more. The sleek design, lightweight body, and all in one kick stand were exactly what I needed. The touch screen was a nice addition and the 16gb ram made multitasking a breeze. The 12th gen i7 processor provided great performance. I am enjoying my new laptop! ",positive ,WorkAction ,WorkTasks ,Processor ,WorkingAbility ,Person ,Universal ,http://linked.aub.edu.lb/actionrec/Annotation/eff6a1230ed60c4678b4a6451357e505 ,positive ,WorkAction ,Processor ,WorkingAbility ,Person ,Universal ,WorkTasks ,both
http://linked.aub.edu.lb/actionrec/Review/6f6543842aadaa444f125b173abc1672 ,"ASUS - Vivobook 14 Laptop - Intel Core i3-1215U with 8GB Memory - 128GB SSD - Quiet Blue"" ",,positive ,WorkAction ,WorkTasks ,LaptopModel ,WorkingAbility ,Person ,Universal ,http://linked.aub.edu.lb/actionrec/Annotation/f1a432bceea5927eca5cbc7617ea8b1e ,positive ,WorkAction ,LaptopModel ,WorkingAbility ,Person ,Universal ,WorkTasks ,both
http://linked.aub.edu.lb/actionrec/Review/5679fea9ec6eb20d1a82fe35075d475d ,"ASUS - Vivobook 14 Laptop - Intel Core i3-1215U with 8GB Memory - 128GB SSD - Quiet Blue"" ",I love my new MacBook Pro! It is so fast and the screen is amazing! ,positive ,WorkAction ,WorkTasks ,Speed ,WorkingAbility ,Person ,Universal ,http://linked.aub.edu.lb/actionrec/Annotation/f84f70840edb60040f1fa558162652fe ,positive ,WorkAction ,Speed ,WorkingAbility ,Person ,Universal ,WorkTasks ,both
http://linked.aub.edu.lb/actionrec/Review/33e05b97e473d4cf280ed5c3b5f66cc9 ,"ASUS - Vivobook 14 Laptop - Intel Core i3-1215U with 8GB Memory - 128GB SSD - Quiet Blue"" ",This laptop is the best and the cheapest price i can get for this quality and speed. It works so well. ,positive ,u ,WorkTasks ,lap ,WorkingAbility ,Person ,Universal ,http://linked.aub.edu.lb/actionrec/Annotation/3b52145522fa9c89d77a7af671856f14 ,positive ,BuyAction ,Price ,WorkingAbility ,Person ,Universal ,WorkTasks ,both
http://linked.aub.edu.lb/actionrec/Review/a0f1be464ee5b9231319debaabf038f3 ,Alienware - m16 QHD  165Hz Gaming Laptop - Intel Core i7 - 16GB Memory - NVIDIA GeForce RTX 4070 - 1TB SSD -Windows 11 Pro - Dark Metallic Moon ,This is a great computer for the price. I am glad I purchased it. ,positive ,BuyAction ,WorkTasks ,Price ,BrowingAbility ,Person ,Universal ,http://linked.aub.edu.lb/actionrec/Annotation/a0573b52f91408f1f95556b6f7aa7676 ,positive ,BuyAction ,Price ,BrowingAbility ,Person ,Universal ,WorkTasks ,both
http://linked.aub.edu.lb/actionrec/Review/3973cae254a4a1d3dc60dc7fbbd9fdbb ,Alienware - m16 QHD  165Hz Gaming Laptop - Intel Core i7 - 16GB Memory - NVIDIA GeForce RTX 4070 - 1TB SSD -Windows 11 Pro - Dark Metallic Moon ,I am very happy with my new Dell laptop. It is fast and reliable. The touch screen is great for browsing the internet. ,positive ,BrowsAction ,Websites ,TouchScreen ,BrowsingAbility ,Person ,Universal ,http://linked.aub.edu.lb/actionrec/Annotation/4b5d2366b8d347c5888a5a4e46682066 ,positive ,BrowsAction ,TouchScreen ,BrowsingAbility ,Person ,Universal ,Websites ,both
http://linked.aub.edu.lb/actionrec/Review/e91c1f17704a957c89f9d767558d9344 ,Alienware - m16 QHD  165Hz Gaming Laptop - Intel Core i7 - 16GB Memory - NVIDIA GeForce RTX 4070 - 1TB SSD -Windows 11 Pro - Dark Metallic Moon ,I love my new Dell laptop! It is fast and reliable. The touch screen is great for browsing the internet. ,positive ,BrowseAction ,Websites ,TouchScreen ,BrowsingAbility ,Person ,Universal ,http://linked.aub.edu.lb/actionrec/Annotation/edd28c02b26769bce9e98b0396b4817f ,positive ,BrowseAction ,TouchScreen ,BrowsingAbility ,Person ,Universal ,Websites ,both
http://linked.aub.edu.lb/actionrec/Review/9c5b21e224a90e6e1cf3622dee4368e7 ,Alienware - m16 QHD  165Hz Gaming Laptop - Intel Core i7 - 16GB Memory - NVIDIA GeForce RTX 4070 - 1TB SSD -Windows 11 Pro - Dark Metallic Moon ,I love my new laptop! It is so fast and the screen is beautiful. I am glad I decided to buy it. ,positive ,BuyAction ,Purchaseneed ,Price ,BuyingAbility ,Person ,Universal ,http://linked.aub.edu.lb/actionrec/Annotation/060e8ae94b244985dc19066e3413a140 ,positive ,BuyAction ,Price ,BuyingAbility ,Person ,Universal ,Purchaseneed ,both
http://linked.aub.edu.lb/actionrec/Review/bdd5259adb12246e975e143fb0f0798c ,Alienware - m16 QHD  165Hz Gaming Laptop - Intel Core i7 - 16GB Memory - NVIDIA GeForce RTX 4070 - 1TB SSD -Windows 11 Pro - Dark Metallic Moon ,This was the cheapest Apple iMac All-in-one Computer and was what we wanted for a birthday present! I was impressed with the quality and the sleek design! ,positive ,BuyAction ,WorkTasks ,Price ,BuyingAbility ,Person ,Universal ,http://linked.aub.edu.lb/actionrec/Annotation/d344a45d2c38970bc816261b37a56f14 ,positive ,BuyAction ,Price ,BuyingAbility ,Person ,Universal ,WorkTasks ,both
