Review,Review Text,Annotated Text,Description,Action,Review Text Original,Description Original,STS Score,Hallucination Confidence Score
http://linked.aub.edu.lb/actionrec/Review/f86f7c9f56eeca685f33a85fcbf2beac ,love new laptop fast reliable screen amazing keyboard comfortable type on would definitely recommend getting dell oled model anyone looking premium experience,I would definitely recommend getting the Dell Oled model for anyone looking for a premium experience. ,others,RecommendAction ,I love my new laptop! It is so fast and reliable. The screen is amazing and the keyboard is comfortable to type on. I would definitely recommend getting the Dell Oled model for anyone looking for a premium experience. ,The person recommends this laptop to others ,-0.014323810115456581,100%
http://linked.aub.edu.lb/actionrec/Review/5dd45a9efc59aeb23fd999d14ce863e6 ,second time purchased product great laptop screen beautiful speakers amazing would recommend product,I would recommend this product. ,others,RecommendAction ,This was the second time I purchased this product. It has been a great laptop. The screen is beautiful. The speakers are amazing. I would recommend this product. ,The user recommends this laptop to others ,0.05568504333496094,94%
http://linked.aub.edu.lb/actionrec/Review/44fb3953f245ddaa6b1a7ae05bc0729d ,computer perfect needs would definitely recommend hp allinone anyone,This computer was perfect for our needs! I would definitely recommend the HP all-in-one to anyone! ,others,RecommendAction ,This computer was perfect for our needs! I would definitely recommend the HP all-in-one to anyone! ,The user recommends this laptop to others ,0.03130928426980972,96%
http://linked.aub.edu.lb/actionrec/Review/0be2c596e9b1f267b08e1541b0f0f438 ,love new laptop fast reliable screen amazing battery life great would definitely recommend anyone looking highquality experience,I would definitely recommend it to anyone looking for a high-quality experience ,others,RecommendAction ,I love my new laptop! It is so fast and reliable. The screen is amazing and the battery life is great. I would definitely recommend it to anyone looking for a high-quality experience. ,The user recommends this laptop to others ,0.05025473237037659,94%
http://linked.aub.edu.lb/actionrec/Review/698a777cf72dfd6b0b81a4150228f711 ,laptop 6 months still working perfectly still looks new works fast would recommend laptop anyone,I would recommend this laptop to anyone. ,others,RecommendAction ,I have had this laptop for 6 months now and it is still working perfectly. It still looks new and works fast. I would recommend this laptop to anyone. ,The person recommends this laptop to others ,-0.044478993862867355,100%
http://linked.aub.edu.lb/actionrec/Review/485ee70b7828945a7e65b6cdfd0cc104 ,love new laptop its fast easy use would recommend anyone,I would recommend it to anyone. ,people market,RecommendAction ,I love my new laptop! It^s so fast and easy to use. I would recommend it to anyone. ,The person recommends this laptop to other people in the market ,-0.055313143879175186,100%
http://linked.aub.edu.lb/actionrec/Review/1982f57ac309d539a02b3f6a715b20b9 ,love new laptop its sleek fast battery life great too would definitely recommend anyone looking highend experience,I would definitely recommend it to anyone looking for a high-end experience. ,anyone looking highend experience,RecommendAction ,I love my new laptop! It^s so sleek and fast. The battery life is great too. I would definitely recommend it to anyone looking for a high-end experience. ,The user recommends this laptop to anyone looking for a high-end experience. ,0.3376632332801819,66%
http://linked.aub.edu.lb/actionrec/Review/6a06d94f4e07d7ea0e2646dfa059c419 ,love new laptop fast reliable screen gorgeous keyboard comfortable type on would definitely recommend device anyone looking highend experience,I would definitely recommend this device to anyone looking for a high-end experience. ,definitely recommend people,RecommendAction ,I love my new laptop! It is so fast and reliable. The screen is gorgeous and the keyboard is comfortable to type on. I would definitely recommend this device to anyone looking for a high-end experience. ,The person would definitely recommend this laptop to other people. ,0.2752517759799957,72%
http://linked.aub.edu.lb/actionrec/Review/8604b00bfe1fbde02712ff1e27902a03 ,really enjoyed system runs everything max settings high frame rates really enjoy also,runs everything at max settings with high frame rates. ,run everything max settings,RunAction ,I have really enjoyed this system. Runs everything at max settings with high frame rates. You will really enjoy it also! ,The person likes that this laptop can run everything at max settings ,0.596938967704773,40%
http://linked.aub.edu.lb/actionrec/Review/f8a1ad8746cc441db7806cc4255c4a44 ,love new dell laptop fast reliable touch screen convenient scrolling documents,The touch screen is convenient for scrolling through documents. ,heshe scroll documents,ScrollAction ,I love my new Dell laptop. It is fast and reliable. The touch screen is convenient for scrolling through documents. ,The person likes that he/she can scroll through documents on this laptop ,0.393308162689209,60%
http://linked.aub.edu.lb/actionrec/Review/07e0bc793cd9e44e628f89670ee7266e ,love new computer easy set glad decided purchase it,It was easy to set up ,ease setting,SetupAction ,I love my new computer! It was easy to set up and I am so glad I decided to purchase it. ,The person likes the ease of setting up this laptop ,0.3426119089126587,65%
http://linked.aub.edu.lb/actionrec/Review/8f254327b7f6565cc515bca1868615b1 ,love new laptop got school fast reliable,I got it for school ,school,StudyAction ,I love my new laptop! I got it for school and it is so fast and reliable! ,The student likes the laptop for school. ,0.2847782373428345,71%
http://linked.aub.edu.lb/actionrec/Review/51bc40faeae01a57680f2b6700a77b79 ,love new computer easy set enjoying touch screen feature,touch screen ,touchscreen,TouchAction ,I love my new computer! It was easy to set up and I am enjoying the touch screen feature. ,The person likes the touchscreen of this laptop ,0.6241555213928223,37%
http://linked.aub.edu.lb/actionrec/Review/af763e60e3a530fc9360734226b7b5f4 ,love new macbook pro fast sleek especially love touch screen feature,touch screen ,touch screen,TouchAction ,I love my new MacBook Pro! It is so fast and sleek. I especially love the touch screen feature. ,The person likes that this laptop has a touch screen ,0.47638416290283203,52%
http://linked.aub.edu.lb/actionrec/Review/97f766b133d156c64000356c14975c1d ,happy computer love touch screen feature easy use,I love the touch screen feature. ,touchscreen feature,TouchAction ,I am very happy with this computer. I love the touch screen feature. It is very easy to use. ,The person likes the touchscreen feature of this laptop ,0.7210370302200317,27%
http://linked.aub.edu.lb/actionrec/Review/1384edd1a9d85771d1fad30d375c2dab ,love new dell easy use touch screen amazing,the touch screen is amazing. ,touchscreen,TouchAction ,I love my new Dell. It is so easy to use and the touch screen is amazing. ,The person likes the touchscreen of this laptop ,0.7556676864624023,24%
http://linked.aub.edu.lb/actionrec/Review/3a1d74422b558d6c5a82bb7ea8e2badf ,love new macbook pro its fast sleek especially love touch screen feature,I especially love the touch screen feature ,touchscreen feature,TouchAction ,I love my new MacBook Pro! It^s so fast and sleek. I especially love the touch screen feature. ,The person likes the touchscreen feature of this laptop ,0.48094046115875244,51%
http://linked.aub.edu.lb/actionrec/Review/71167a86072e09c3cc5f77ca426e8a28 ,love new macbook pro fast sleek especially love touch screen feature,I especially love the touch screen feature ,touchscreen feature,TouchAction ,I love my new MacBook Pro! It is so fast and sleek. I especially love the touch screen feature. ,The user likes the touchscreen feature of this laptop ,0.5143015384674072,48%
http://linked.aub.edu.lb/actionrec/Review/8d4ef3620a5305c343f23c6937b6b148 ,love new computer its fast touchscreen feature awesome,The touchscreen feature is awesome. ,touchscreen feature,TouchAction ,I love my new computer! It^s so fast and the touchscreen feature is awesome. ,The person likes the touchscreen feature of this laptop ,0.649735689163208,35%
http://linked.aub.edu.lb/actionrec/Review/795cbaeab5714c9cd634d0f40aaf6dac ,love new macbook pro its fast sleek especially love touch screen feature,I especially love the touch screen feature ,touchscreen feature,TouchAction ,I love my new MacBook Pro! It^s so fast and sleek. I especially love the touch screen feature. ,The user likes the touchscreen feature of this laptop ,0.48094046115875244,51%
http://linked.aub.edu.lb/actionrec/Review/d3d1c92ff5df5f1383bf642159f4667c ,love new computer fast easy use especially like touch screen feature,I especially like the touch screen feature ,touch screen feature,TouchAction ,I love my new computer! It is so fast and easy to use. I especially like the touch screen feature. ,The person likes the touch screen feature of this laptop ,0.5486515164375305,45%
http://linked.aub.edu.lb/actionrec/Review/1092ed93e7937b67d4d633ca59f32549 ,love new dell easy use screen clear like fact touch screen feature,I like the fact that it has a touch screen feature ,touch screen feature,TouchAction ,I love my new Dell. It is very easy to use and the screen is very clear. I like the fact that it has a touch screen feature. ,The person likes that this laptop has a touch screen feature ,0.6659573316574097,33%
http://linked.aub.edu.lb/actionrec/Review/1368da64a3e7fc0e1ce680e67ac9dd6f ,love new computer fast easy use especially like touch screen feature,I especially like the touch screen feature ,touchscreen feature,TouchAction ,I love my new computer! It is so fast and easy to use. I especially like the touch screen feature. ,The person likes the touchscreen feature of this laptop ,0.5708345174789429,42%
